file,category,year,month,county,metric,value
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Newberry,Added,34
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Newberry,Added,39
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Newberry,Added,27
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Newberry,Added,28
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Newberry,Added,35
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Newberry,Added,46
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Newberry,Added,24
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Newberry,Added,35
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Newberry,Disposed,39
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Newberry,Disposed,42
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Newberry,Disposed,44
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Newberry,Disposed,42
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Newberry,Disposed,27
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Newberry,Disposed,37
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Newberry,Disposed,23
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Newberry,Disposed,40
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Newberry,Disposed,43
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Newberry,Disposed,43
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Newberry,Disposed,25
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Newberry,Disposed,34
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Newberry,Pending end of Month,344
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Newberry,Pending end of Month,330
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Newberry,Pending end of Month,325
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Newberry,Pending end of Month,318
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Newberry,Pending end of Month,314
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Newberry,Pending end of Month,328
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Newberry,Pending end of Month,331
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Newberry,Pending end of Month,323
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Newberry,Pending end of Month,316
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Newberry,Pending end of Month,320
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Newberry,Pending end of Month,319
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Newberry,Pending end of Month,319
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Oconee,Pending first of month,1406
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Oconee,Pending first of month,1409
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Oconee,Pending first of month,1375
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Oconee,Pending first of month,1319
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Oconee,Pending first of month,1315
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Oconee,Pending first of month,1334
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Oconee,Pending first of month,1356
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Oconee,Pending first of month,1380
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Oconee,Pending first of month,1408
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Oconee,Pending first of month,1412
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Oconee,Pending first of month,1353
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Oconee,Pending first of month,1376
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Oconee,Added,68
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Oconee,Added,58
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Oconee,Added,56
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Oconee,Added,64
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Oconee,Added,54
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Oconee,Added,44
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Oconee,Added,61
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Oconee,Added,56
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Oconee,Added,72
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Oconee,Added,60
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Oconee,Added,52
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Oconee,Added,76
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Oconee,Disposed,67
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Oconee,Disposed,92
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Oconee,Disposed,115
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Oconee,Disposed,72
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Oconee,Disposed,40
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Oconee,Disposed,31
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Oconee,Disposed,43
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Oconee,Disposed,33
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Oconee,Disposed,72
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Oconee,Disposed,125
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Oconee,Disposed,36
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Oconee,Disposed,95
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Oconee,Pending end of Month,1407
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Oconee,Pending end of Month,1375
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Oconee,Pending end of Month,1316
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Oconee,Pending end of Month,1311
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Oconee,Pending end of Month,1329
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Oconee,Pending end of Month,1347
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Oconee,Pending end of Month,1374
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Oconee,Pending end of Month,1403
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Oconee,Pending end of Month,1408
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Oconee,Pending end of Month,1347
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Oconee,Pending end of Month,1369
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Oconee,Pending end of Month,1357
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Orangeburg,Pending first of month,1863
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Orangeburg,Pending first of month,1897
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Orangeburg,Pending first of month,1889
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Orangeburg,Pending first of month,1901
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Orangeburg,Pending first of month,1946
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Orangeburg,Pending first of month,1939
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Orangeburg,Pending first of month,1997
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Orangeburg,Pending first of month,2010
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Orangeburg,Pending first of month,2038
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Orangeburg,Pending first of month,2079
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Orangeburg,Pending first of month,2091
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Orangeburg,Pending first of month,2067
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Orangeburg,Added,66
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Orangeburg,Added,75
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Orangeburg,Added,60
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Orangeburg,Added,67
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Orangeburg,Added,51
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Orangeburg,Added,67
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Orangeburg,Added,48
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Orangeburg,Added,57
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Orangeburg,Added,78
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Orangeburg,Added,80
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Orangeburg,Added,71
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Orangeburg,Added,76
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Orangeburg,Disposed,30
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Orangeburg,Disposed,82
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Orangeburg,Disposed,48
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Orangeburg,Disposed,23
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Orangeburg,Disposed,58
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Orangeburg,Disposed,9
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Orangeburg,Disposed,35
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Orangeburg,Disposed,29
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Orangeburg,Disposed,35
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Orangeburg,Disposed,68
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Orangeburg,Disposed,88
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Orangeburg,Disposed,45
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Orangeburg,Pending end of Month,1899
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Orangeburg,Pending end of Month,1890
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Orangeburg,Pending end of Month,1901
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Orangeburg,Pending end of Month,1945
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Orangeburg,Pending end of Month,1939
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Orangeburg,Pending end of Month,1997
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Orangeburg,Pending end of Month,2010
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Orangeburg,Pending end of Month,2023
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Orangeburg,Pending end of Month,2081
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Orangeburg,Pending end of Month,2091
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Orangeburg,Pending end of Month,2074
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Orangeburg,Pending end of Month,2098
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Pickens,Pending first of month,1191
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Pickens,Pending first of month,1201
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Pickens,Pending first of month,1215
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Pickens,Pending first of month,1241
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Pickens,Pending first of month,1239
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Pickens,Pending first of month,1238
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Pickens,Pending first of month,1248
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Pickens,Pending first of month,1268
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Pickens,Pending first of month,1277
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Pickens,Pending first of month,1297
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Pickens,Pending first of month,1272
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Pickens,Pending first of month,1242
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Pickens,Added,72
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Pickens,Added,82
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Pickens,Added,78
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Pickens,Added,78
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Pickens,Added,63
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Pickens,Added,62
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Pickens,Added,80
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Pickens,Added,72
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Pickens,Added,96
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Pickens,Added,75
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Pickens,Added,81
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Pickens,Added,75
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Pickens,Disposed,47
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Pickens,Disposed,41
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Pickens,Disposed,41
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Pickens,Disposed,53
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Pickens,Disposed,43
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Pickens,Disposed,39
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Pickens,Disposed,40
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Pickens,Disposed,36
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Pickens,Disposed,62
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Pickens,Disposed,52
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Pickens,Disposed,84
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Pickens,Disposed,60
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Pickens,Pending end of Month,1216
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Pickens,Pending end of Month,1242
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Pickens,Pending end of Month,1252
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Pickens,Pending end of Month,1266
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Pickens,Pending end of Month,1259
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Pickens,Pending end of Month,1261
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Pickens,Pending end of Month,1288
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Pickens,Pending end of Month,1304
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Pickens,Pending end of Month,1311
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Pickens,Pending end of Month,1320
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Pickens,Pending end of Month,1269
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Pickens,Pending end of Month,1257
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Richland,Pending first of month,1825
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Richland,Pending first of month,1701
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Richland,Pending first of month,1707
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Richland,Pending first of month,1688
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Richland,Pending first of month,1730
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Richland,Pending first of month,1734
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Richland,Pending first of month,1714
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Richland,Pending first of month,1722
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Richland,Pending first of month,1726
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Richland,Pending first of month,1699
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Richland,Pending first of month,1670
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Richland,Pending first of month,1680
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Richland,Added,160
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Richland,Added,178
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Richland,Added,136
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Richland,Added,207
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Richland,Added,143
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Richland,Added,140
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Richland,Added,171
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Richland,Added,147
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Richland,Added,199
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Richland,Added,165
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Richland,Added,173
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Richland,Added,164
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Richland,Disposed,134
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Richland,Disposed,186
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Richland,Disposed,177
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Richland,Disposed,170
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Richland,Disposed,161
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Richland,Disposed,175
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Richland,Disposed,190
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Richland,Disposed,170
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Richland,Disposed,255
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Richland,Disposed,241
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Richland,Disposed,188
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Richland,Disposed,205
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Richland,Pending end of Month,1851
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Richland,Pending end of Month,1693
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Richland,Pending end of Month,1666
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Richland,Pending end of Month,1725
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Richland,Pending end of Month,1712
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Richland,Pending end of Month,1699
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Richland,Pending end of Month,1695
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Richland,Pending end of Month,1699
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Richland,Pending end of Month,1670
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Richland,Pending end of Month,1623
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Richland,Pending end of Month,1655
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Richland,Pending end of Month,1639
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Saluda,Pending first of month,233
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Saluda,Pending first of month,230
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Saluda,Pending first of month,229
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Saluda,Pending first of month,232
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Saluda,Pending first of month,230
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Saluda,Pending first of month,220
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Saluda,Pending first of month,217
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Saluda,Pending first of month,211
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Saluda,Pending first of month,216
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Saluda,Pending first of month,220
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Saluda,Pending first of month,220
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Saluda,Pending first of month,219
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Saluda,Added,14
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Saluda,Added,19
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Saluda,Added,16
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Saluda,Added,18
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Saluda,Added,13
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Saluda,Added,17
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Saluda,Added,18
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Saluda,Added,15
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Saluda,Added,18
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Saluda,Added,17
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Saluda,Added,17
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Saluda,Added,14
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Saluda,Disposed,17
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Saluda,Disposed,20
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Saluda,Disposed,13
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Saluda,Disposed,20
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Saluda,Disposed,23
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Saluda,Disposed,19
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Saluda,Disposed,22
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Saluda,Disposed,10
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Saluda,Disposed,10
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Saluda,Disposed,17
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Saluda,Disposed,18
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Saluda,Disposed,13
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Saluda,Pending end of Month,230
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Saluda,Pending end of Month,229
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Saluda,Pending end of Month,232
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Saluda,Pending end of Month,230
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Saluda,Pending end of Month,220
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Saluda,Pending end of Month,218
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Saluda,Pending end of Month,213
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Saluda,Pending end of Month,216
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Saluda,Pending end of Month,224
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Saluda,Pending end of Month,220
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Saluda,Pending end of Month,219
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Saluda,Pending end of Month,220
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Spartanburg,Pending first of month,3423
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Spartanburg,Pending first of month,3407
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Spartanburg,Pending first of month,3430
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Spartanburg,Pending first of month,3340
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Spartanburg,Pending first of month,3304
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Spartanburg,Pending first of month,3360
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Spartanburg,Pending first of month,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Spartanburg,Pending first of month,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Spartanburg,Pending first of month,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Spartanburg,Pending first of month,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Spartanburg,Pending first of month,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Spartanburg,Pending first of month,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Spartanburg,Added,215
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Spartanburg,Added,183
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Spartanburg,Added,196
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Spartanburg,Added,203
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Spartanburg,Added,189
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Spartanburg,Added,181
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Spartanburg,Added,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Spartanburg,Added,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Spartanburg,Added,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Spartanburg,Added,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Spartanburg,Added,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Spartanburg,Added,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Spartanburg,Disposed,239
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Spartanburg,Disposed,167
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Spartanburg,Disposed,291
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Spartanburg,Disposed,248
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Spartanburg,Disposed,140
